职位名称,公司,部门,工作地点,学历要求,工作年限,岗位层级,岗位描述,岗位要求,招聘人数,HR,发布日期,更新日期,有效日期,职位状态,职位链接
高德-支付资金产品经理-信息业务中心,,阿里集团-高德,中国-北京-北京,本科,三年以上,P7,"1、负责高德订单支付、收银、资金、进件等业务中的一项或多项产品能力建设，完善现有支付结算路径，为业务场景方提供高效的支付资金解决方案；
2、以正逆向支付订单成功率和完成率为北极星指标，完善支付订单链路，确保支付订单的高效性和准确性；
3、与清结算、业财产品配合，以平台化视角完善现有支付/收银/资金类产品工具；
4、探索创新支付场景和相关能力建设、拓展，推动有效支付工具补齐。","1、3年及以上电商、银行、金融行业支付相关产品经验，
2、精通国内支付结算业务基本原理，熟悉B、C端支付收银领域成熟解决方案，熟悉国内电商标准支付、结算资金链路流程，
3、了解和熟悉泛生活服务行业特性、现状，对电商和生活服务业务具有强烈兴趣，
4、思路清晰、全局观念强、抗压性强，能够独立思考并解决问题。",1,杨曦(九薇),,2026 - 02 - 24,2026 - 05 - 18,招募中,https://headhunter.alibaba.com/index.html/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER202602242f4e135e5f844edca86157e07630299f&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
高德-营销平台产品专家-信息业务中心,,阿里集团-高德,中国-北京-北京,本科,五年以上,P7,"1. 深刻理解本地生活服务业务，密切关注行业发展和竞品产品动态，洞悉营销优惠机会点和增长点。
2. 结合业务目标完成营销优惠平台的通用能力设计，沉淀通用营销解决方案，提升营销氛围用户感知和优惠转化，助力业务规模增长和费效优化。
3. 借助用户画像大数据和大模型分析，做好优惠营销的资金风控策略机制系统能力建设，防止用户刷单和商户套补带来的资损风险。","1. 熟悉本地生活行业，了解本地生活行业的用户心智和营销玩法，至少一段本地生活相关营销产品工作经历。
2. 有平台型产品经验，能够梳理抽象不同行业的共性，通过有效的产品抽象和行业无关化能力设计，推动在多行业产品落地应用。
3. 通过营销产品和运营方案的落地实现新用户增长和交易频次的提升，不断扩大用户规模和LTV，促进行业健康长期发展。
4. 良好的沟通界面和出色的协同能力，有无边界的责任感，愿意为了实现业务目标主动争取、协调资源。
5. 具有较强的数据思维，丰富的数据挖掘能力，熟练使用SQL为佳。",1,杨曦(九薇),,2026 - 02 - 24,2026 - 05 - 18,招募中,https://headhunter.alibaba.com/index.html/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260224c8084e0294874acfb458f01dff0f4bc8&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
高德-车主服务产品专家（交易方向-加油/充电/车后服务）-信息业务中心,,阿里集团-高德,中国-北京-北京,本科,五年以上,P7,"1.负责车主服务交易类垂类（包括加油、充电、洗车保养等）的产品策划与设计，涵盖用户端产品体验、交易链路优化等
2.深入理解本地生活与能源服务场景，围绕用户关键动线，设计高转化、高复购的交易产品方案，提升订单规模与用户LTV
3.与运营、供给、技术团队紧密协作，通过数据监控、用户反馈及A/B实验，持续迭代产品体验，降低客诉率，保障履约稳定性
4.关注能源服务行业政策、竞品动态及用户行为变化，探索差异化交易模式（如囤券、权益互通、联合补贴等），打造高粘性服务产品","1.5年以上互联网产品经验，具备扎实的用户端产品或本地生活/交易类产品背景，有漏斗优化、交易转化、履约体验相关项目经验
2.熟悉O2O或本地服务交易闭环，对价格策略、券类营销等模块有实操经验者优先
3.具备强数据分析能力，能通过数据定位问题、验证假设并驱动产品决策
4.有Owner意识，能独立主导从0到1或1到N的产品项目，协调跨团队资源高效落地
5.有车主服务、出行、能源或本地生活平台产品经验者优先",5,杨曦(九薇),,2026 - 02 - 24,2026 - 05 - 18,招募中,https://headhunter.alibaba.com/index.html/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260224a6f65948b0414888a084accf74636dc9&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
高德-宠物行业产品专家-信息业务中心,,阿里集团-高德,中国-北京-北京,本科,三年以上,P7,"1、负责宠物行业产品规划、新玩法/商业模式设计，结合地图到店的属性设计高德场景的宠物经济解决方案。
2、与上下游团队紧密合作，拆解目标，规划产品节奏，并按照节奏逐步落地产品，拿到结果；
3、时刻关注市场趋势，基于市场发展 寻找新的机会点，产出创新型的解决方案。","1、至少3年的宠物行业资深经验，对宠物行业有深刻的理解，能够准确把控宠物场景特性，用户诉求、玩法策略等；
2、具备专业的产品基本功和对外协调能力，可以规划产品设计，协同对内对外跨部门团队，快速推进落地；
3、具有敏锐的市场洞察能力，能够快速响应市场变化并制定相应策略；",1,杨曦(九薇),,2026 - 02 - 24,2026 - 05 - 16,招募中,https://headhunter.alibaba.com/index.html/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER202602240503246026254992b9ad9210e37976b3&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
高德-广告平台专家-信息产品专项,,阿里集团-高德,中国-北京-北京,本科,三年以上,P7,"1， 工作涉及客户侧策略如投放策略、出价策略以及归因策略等，完善投放产品能力、优化投放效果，探索前沿能力在客户效果和平台价值提升上的应用，对整体广告收入和客户满意度负责；
2， 有较好的客户视角，充分理解客户经营模式，针对客户特性设计不同层次投放产品，不断优化和深入投放目标，完善自动化能力，降低客户投放难度，提升客户投放效果；
3， 统计分析客户投放的各项核心数据指标，对账户优化和客户增长提出策略优化建议，并协调推动相关业务团队高质量执行；
4， 收集客户和业务团队反馈，抽象提炼产品建议，推进产品的持续迭代优化。","1， 本科及以上学历，3年以上广告产品经验，有广告投放策略经验/本地行业经验优先；
2， 擅长sql，对数据敏感，具备敏锐商业洞察和分析能力，独立完成产品设计工作；
3， 皮实、自省、自驱，具备较强的学习能力，能快速了解业务现状，洞察问题本质；
4， 较强的沟通能力和理解能力，结果导向，面对困难有耐心有恒心，喜欢挑战、追求极致。",1,杨曦(九薇),,2026 - 02 - 24,2026 - 05 - 17,招募中,https://headhunter.alibaba.com/index.html/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260224bf9ab3e9975340b08ec02eb5b7dc742d&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
高德-内容供给拓展专家-旅游大交通业务部-信息业务中心,,阿里集团-高德,中国-北京-北京,本科,五年以上,P7,"1.负责内容渠道和机构客户拓展及运维工作。
2.根据业务目标和客户需求，制定内容增长策略，持续提升供给规模。
3.紧密协同产品和运营团队，确保合作方案和资源接入顺畅，并交付内容供给结果。
4.在创作者拓展、内容形态丰富和覆盖提升等各环节寻找切入点，探索适合地图的内容差异化优势，打造有高德特色的繁荣内容生态。","1. 本科及以上学历，3年以上内容生产与分发相关经验，具备头部内容平台工作经历者优先。
2. 了解各内容平台的市场格局和产品特点，具备敏锐洞察力和因地制宜的能力，熟悉行业内领先的运营方法和打法策略。
3. 学习能力强，逻辑性好，具备良好的沟通能力。
4. 具备平台侧对接内容生产机构经验优先",1,杨曦(九薇),,2026 - 02 - 24,2026 - 05 - 17,招募中,https://headhunter.alibaba.com/index.html/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260224a8b86b811e3b448e91e95334c789f735&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
高德-整合营销专家-旅游大交通业务部-信息业务中心,,阿里集团-高德,中国-北京-北京,本科,五年以上,P7,"1. 负责旅游大客户在高德地图的差异化定位与心智打造。基于对用户、竞争与趋势的深度洞察，主导策划并落地覆盖单品牌及多品牌的全年整合营销战役（如新品首发、节令营销等），通过创新的营销玩法与资源整合，确保营销策略精准驱动业务目标与品牌增长。
2. 结合景区淡旺季及市场热点和平台7节2促等机制，针对项目特性和品牌发展需求，制定项目年/季/月营销规划及专项方案，并落地营销活动，对客户曝光、交易规模及投产比负责，并根据营销活动数据等解读，基于业务视角持续改善优化活动效果。
3. 作为营销枢纽，高效协同平台流量、用增运、商户运营及产品技术等多部门，推动营销资源、产品工具与数据能力的整合落地。具备出色的项目统筹与谈判能力，能通过对业务需求的深刻理解，撬动并整合平台与商户侧资源，共同打造标杆性营销案例，提升平台区域营销影响力。
4. 建立营销活动核心监控指标体系，量化评估单次活动及长期投入产出趋势。通过数据复盘洞察不同类型营销武器对用户心智和商户增长的实际影响，并据此迭代策略和产品建设。重点推进营销产品能力新建和迭代，通过丰富营销和广告武器库并精准化运营，实现品效合一的业务增长。","1. 五年及以上景区大客户营销和广告工作经验，熟悉旅游行业，有OTA 或抖音行业背景优先。
2. 较强的洞察力，能够捕获和获取热点并升级打造营销事件。具备项目策划能力，并参与和组织过行业维度的营销活动。
3. 数据分析能力：具备数据分析能力，并熟练掌握数据分析工具。
4. 沟通与团队合作：具有良好的沟通协调能力和团队合作精神，能够在跨部门的环境中有效地推动项目进展和团队合作，能够完成项目从立项到结案全周期的交付。",1,杨曦(九薇),,2026 - 02 - 24,2026 - 04 - 30,招募中,https://headhunter.alibaba.com/index.html/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260224561d907a1a2d4a3395f6c6fa20638d17&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
高德销服科技-渠道-区域商家成长运维-杭州/北京,,高德销服科技-高德销服科技,"中国-浙江-杭州,中国-北京-北京",本科,五年以上,ALS-P8,"1、区域营收增长，与代理商形成合力，基于行业*城市视角寻找增长策略，并在过程中在代理商的广告消耗拉升、广告主留存优化和广告主增长等纬度上沉淀标准化动作，同时基于城市特性（行业 * 商家分层）推动 政策、机制、产品优化，为区域商业化收入增长负责；
2、运维能力建设，针对高德到店行业（ 如 休娱/教培/医疗/家装/零售行业），提升代理商运维团队能力，包括但不限于广告营收增长（效果广告、品牌广告）、商家供给质量（好货好价好门店）、运维服务标准提升，并在过程中基于运维效率推动平台运维工具持续优化；
3、服务商运维管理，基于服务商类型，推动服务商运营团队建设，同时基于运维专业化视角，加强属地化运营的有机组合，形成1+1>3的运维系统；","任职要求：
1、【必须】具备代理商管理经验，具备自驱力及抗压力强，有较强的跨团队沟通能力，能够积极主动协同 内部业务团队 与 外部服务商团队，共同推进业务增长；
2、【必须】拥有5年及以上效果广告投放经验，对效果广告逻辑有深刻理解，具备本地生活行业经验及平台经验者优先；
3、总结沉淀能力强，对数据敏感 善于从数据中寻找机会及通用属性，并沉淀放大，具备较强的沟通协调 及 精准表达 能力。",4,田媛媛,,2026 - 02 - 24,2026 - 03 - 29,招募中,https://headhunter.alibaba.com/index.html/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260224acb4829f61d041b888a393a38bf484be&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
业务技术-AI Agent 开发工程师-交易方向,,淘天集团-业务技术,中国-浙江-杭州,本科,一年以上,P6,"我们是淘天电商交易核心技术团队，面向导购、下单、支付、履约等关键链路，打造新一代 AI Native 交易系统。一方面，你需要在高并发、强一致的电商场景下，持续打磨稳定可靠的 Java 后端基础设施；另一方面，你将基于大模型（LLM）设计并落地面向电商场景的智能 Agent，驱动交易体验与运营效率的代际升级。
根据你的技术背景与兴趣，你将参与以下一个或多个方向的工作：
● 【会话&记忆】构建面向交易场景的上下文管理、对话记忆、用户画像等能力，分层的存储、检索与更新。
● 【AI工具链】AI 应用开发框架、 版本管理、A/B 实验、全链路可观测体系（Metrics/Logs/Traces）。
● 【知识图谱】设计交易领域知识图谱的建模、构建与推理能力，实现实体关系抽取、图谱问答、知识增强推理等，为AI应用提供结构化知识支撑。
● 【AI应用】代客退款、万能搜、无货订购、低价下单、帮我省、物流总结等丰富的业务场景。与产品、运营深度协同，从业务问题出发，完成需求分析到效果迭代的完整闭环，抽象可复用。
● 【架构设计】深入分析业务场景，通过ontology、DDD等方法论完成模型设计，解决AI Ready的模型归一与数据清洗的问题。","● 基础扎实，数量掌握java、 jvm、消息队列、数据库、网关等计算机基础知识。
● 1年以上的Java研发经验，有前瞻设计和架构思维，代码质量高，考虑性能、扩展性和可读性。
● 对 AI 技术有兴趣，有使用 Java 生态下 AI 框架（如 Spring AI、AgentScope 等）经验，有针对业务目标进行调优的实践。
● 【加分项】有实时/离线数据处理、数据湖经验，熟悉特征工程或数据质量治理。
● 【加分项】具备系统架构设计能力，能主导模块划分、技术选型与容灾降级方案，对高可用（SLA）与可观测性有实践理解；
● 【加分项】对Memory/Graph有深入研究，或有rds、kv store、搜索引擎的研发或深度应用经验。",3,楼婧萱(晚宜),,2026 - 02 - 12,2026 - 05 - 07,招募中,https://headhunter.alibaba.com/index.html/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER202602121fab36f20e864aada46f0623cebc2ecc&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
淘天算法技术-大模型应用算法专家-杭州*,,淘天集团-智能算法产品事业部,中国-浙江-杭州,硕士,四年以上,P7,"1、参与电商大模型智能体产品研发，包括框架设计、算法开发、迭代优化等
2、根据业务产品形态对大模型进行post training（SFT/RLHF等）优化、结构优化、prompt engineering等
3、基于LLM的机器人AI Agent模块与产品其他功能模块交互的工程实现
4、跟进大模型智能体前沿技术趋势，结合实际业务需求，将技术应用到实际业务场景","1、计算机或相关专业本科以上学历，硕士博士优先；
2、具备NLP大模型算法知识，有大模型相关使用经验，做过对话机器人的优先；
3、具有良好的英文阅读能力，可以快速理解前沿论文和技术文档并评测效果；
4、出色的问题解决能力和创新能力，能够从实际业务问题出发，解决复杂的技术挑战；
5、顶会上发表过论文，参与过ICPC/CCPC算法类竞赛获奖者优先；",1,舒文凯(尘勋),,2026 - 02 - 26,2026 - 04 - 24,招募中,https://headhunter.alibaba.com/index.html/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER2026021051a4b7b76e274bf39474ab23dc349aab&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里妈妈-广告引擎研发工程师-北京*,,淘天集团-阿里妈妈,中国-北京-北京,本科,三年以上,P7,"阿里妈妈是国内先进的数字营销广告平台，在这里你可以了解前沿的搜推广工程技术、实现技术和商业的完美结合。我们需要你:
1. 负责承接来自产品的业务需求和来自算法的技术需求，不断赋能阿里妈妈广告玩法创新升级；
2. 通过持续不断的抽象、沉淀、重构，持续提升妈妈广告业务引擎的性能、稳定性和迭代效率；
3. 在全域智能化投放的大背景下，参与引擎架构的长周期基建，并不断为业务优化推高天花板；
4. 在AGI迎面扑来的大趋势下，参与引擎研发面向AI范式演进；","1. 熟悉计算机编程语言(C++/Python)、基本的数据结构、算法、操作系统 等计算机基础知识和技能，有对Tensorflow底层技术有所研究者优先；
2. 了解常见设计模式，对于架构设计有一定见解，有图化/Serverless实践经验者优先；
3. 具备搜索、推荐、广告领域经验者优先，有大规模高性能分布式系统开发经验者优先，有AI工程经验者优先；
4. 具备良好的沟通能力和团队协作能力，善于抽象总结，乐于思考表达，积极乐观，有自驱力；
5. 对AI前沿感兴趣，有过AI应用经验的优先；",8,楼朗见(琴敌),,2026 - 02 - 26,2026 - 04 - 09,招募中,https://headhunter.alibaba.com/index.html/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER2026021062bc1ddfc0e740e992abf2e422d85ce5&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里妈妈-数据研发工程师-大数据/AI方向*,,淘天集团-阿里妈妈,中国-北京-北京,本科,一年以上,P7,"1.负责广告数据计算平台设计和开发，支持万亿级数据的交互式圈人、洞察、归因、报表场景。
2.负责广告定向数据产品研发，能提供架构设计和优化方案，并从技术上推进产品的快速迭代。
3.紧跟业界前沿，探索增强分析、智能营销助手等创新场景的技术解决方案。","1.熟练掌握C++、多线程、网络通信、高性能优化，或者熟练掌握Java开发和调优、并发编程模式，有丰富Unix/Linux环境开发经验。
2.具备丰富的数据开发经验，熟悉Hadoop、Hive、Spark、flink等体系结构，并有实际开发经验。
3.熟悉Impala/Presto/GreenPlum/Clickhouse等MPP数据库，对各数据库的优劣和适用场景有深入理解，有实践经验者优先。
4.熟悉分布式技术并有实践经验（rpc框架， nosql存储），对kafka等消息中间件有深入了解。
5.大学本科及以上学历，三年以上计算机相关工作经验，有强烈的求知欲和较强的学习能力，对技术充满热情。",2,楼朗见(琴敌),,2026 - 02 - 24,2026 - 03 - 28,招募中,https://headhunter.alibaba.com/index.html/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260210e35b823f1e2f42fea8308ff1fd01553f&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
淘天算法技术-推荐算法工程师-杭州*,,淘天集团-智能算法产品事业部,中国-浙江-杭州,硕士,二年以上,P6,"1. 面向淘宝BC关系运营核心场景：首页关注TAB和关注店铺的商品、图文、视频等内容推荐业务。
2. 超大规模推荐算法研发：超大规模商品、图文、视频内容业务的召回、排序、重混排模型算法研发工作。
3. 通过超大规模在线深度学习、用户行为超长期序列建模、全域学习、多场景迁移学习等技术提升算法效率。
4. 探索大模型在推荐系统中的应用：利用大模型技术丰富内容供给、提升推荐系统泛化能力，结合跨域多模态信息提升内容推荐效率和体验。","1、计算机科学/人工智能/机器学习/数学/统计学相关专业硕士及以上学历；
2、具备优秀的编码能力，扎实的数据结构和算法功底;
3、熟悉大规模机器学习/深度学习算法, 具有如搜索/推荐/广告等相关领域经验；
4、对技术有热情，有自己的理解, 能够用技术推动业务进步和变革；优秀的分析问题和解决问题的能力，对解决具有挑战性问题充满激情, 不轻易放弃；
5、有良好的沟通表达能力, 具有团队精神, 有良好的团队协同能力；",1,舒文凯(尘勋),,2026 - 02 - 24,2026 - 04 - 24,招募中,https://headhunter.alibaba.com/index.html/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER2026021081559a55e7aa479d8f6b23ddc44bdf31&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
淘天算法技术-算法专家（商品基础数据）-杭州*,,淘天集团-智能算法产品事业部,中国-浙江-杭州,硕士,二年以上,P7,"1、参与大模型在商品领域落地项目，涵盖商品内容理解/摘要/商品关键信息提取与百科生成等各项工作。
2、参与商品表征基础能力建设，涵盖图/文表征、多模态表征、无监督聚类等算法内容。
3、参与商品理解算法基础能力建设与商品同款簇算法创新和研发，包括关键词提取、文本分类、检索匹配、图神经网络，探索前沿技术并落地业务。","1、本科及以上学历，硕博士优先，机器学习、cv、NLP、数学自动化等相关专业，有国际顶会论文发表优先。
2、有大规模机器学习，商品理解，个性化推荐，广告，信息检索，自然语言处理相关领域工作经验，对商品领域有深入研究者优先。
3、具备扎实的数据结构、算法和编码能力，精通至少一种编程语言，C++/python/java等。
4、熟悉深度学习开源框架tensorflow、pytorch等。
5、具备优秀的学习能力和团队合作精神。",1,舒文凯(尘勋),,2026 - 02 - 14,2026 - 03 - 20,招募中,https://headhunter.alibaba.com/index.html/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER202602102d6392d2f9ab41e99cc67f6bf1088bff&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
淘天算法技术-语音算法（AI助手）-北京/杭州*,,淘天集团-智能算法产品事业部,中国-北京-北京,本科,一年以上,P6,"1、参与语音助手在电商领域应用的相关算法工作，打造业界先进的电商语音AI助手
2、参与语音增强、说话人识别、语音识别、语音合成、上下文管理、文本问答、多模态问答、MobileUse等相关核心技术的研发
3、负责对语音AI助手进行效果和性能优化，持续提升用户体验
4、跟踪业界前沿技术，进行技术预研","1、计算机科学、数学、电子工程等相关专业本科及以上学历
2、精通深度学习、机器学习等人工智能领域常用算法，熟练使用PyTorch开源框架
3、具有良好的编程习惯及编码规范，具备较强的逻辑思维能力，能够从海量数据中发现和解决问题
4、有智能语音、大模型、多模态相关领域的实践、研究经验者或有论文发表经验者优先
5、参加过ACM/ICPC、CCPC、NOI等算法竞赛获奖者优先",3,史肖(敏曦),,2026 - 02 - 27,2026 - 05 - 24,招募中,https://headhunter.alibaba.com/index.html/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260210f6e9e65c9152478ab44cfc075f588a46&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
淘天算法技术-生成式推荐/大模型应用算法专家-杭州*,,淘天集团-智能算法产品事业部,中国-浙江-杭州,硕士,三年以上,P7,"1. 负责设计和落地Session实时意图感知的AI导购方案，包括但不限于用户多模态异构行为序列的意图分析能力、推理能力、大模型在线推理加速能力，实现不同需求状态下的最优决策学习，提升大模型推词体验和效率。
2. 深入理解电商用户需求，负责通过定义分类目决策属性、构建多模态商品理解知识库、建设个性化AI对比总结能力等方式，提升用户在实际购物过程中多商品对比挑选决策效率，打造标品和非标品下的购物指南体验。
3. 持续跟进LLM/MLLM方向的前沿进展，将各方向的SOTA能力集成到模型底座上，提升下游任务效果，打造团队的技术先进性。","1. 自然语言处理、人工智能、机器学习、计算机等相关专业硕士及以上学历。
2. 3年以上算法研发经验，熟悉Dense/MoE语言大模型、多模态大模型、推理大模型、agent相关原理，能紧跟最新技术进展。
3. 具备LLM/MLLM实操经验，熟练使用llama-factory、verl、roll、megatron等大模型框架，有SFT、RL等Post-training实践调优经验者优先。
4. 有良好的沟通和协作能力、具备较强的问题拆解能力，能通过数据分析定位业务痛点并提出创新思路，热衷在工作中发现问题、提出解决方案、验证问题，兼具务实和创新精神；
5. 有搜索、推荐、广告相关业务经验者优先。",1,舒文凯(尘勋),,2026 - 02 - 25,2026 - 04 - 29,招募中,https://headhunter.alibaba.com/index.html/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260210c32c77830b8c47cf897051fbe7c66af6&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
淘天算法技术-大模型算法专家（ai助手）-杭州*,,淘天集团-智能算法产品事业部,"中国-浙江-杭州,中国-北京-北京",本科,一年以上,P7,"1、参与开发对话式AI助手在电商领域应用的相关算法工作；
2、参与对话式AI助手语音识别、语音合成、自然语言理解、对话管理等相关核心技术的研发；
3、负责对AI助手进行性能优化，并且提升用户体验；
4、跟踪业界前沿技术，进行技术预研。","1、计算机科学、数学、电子工程等相关专业本科及以上学历；
2、精通深度学习、机器学习等人工智能领域常用算法，熟练使用PyTorch开源框架；
3、熟悉Linux平台上的C++/Python开发，熟悉Java优先；
4、具有良好的编程习惯及编码规范，具备较强的逻辑思维能力，能够从海量数据中发现和解决问题；
5、有智能语音、自然语言处理相关领域的研究经验者或有论文发表经验者优先；
6、参加过ACM/ICPC、CCPC、NOI等算法竞赛获奖者优先。",6,史肖(敏曦),,2026 - 02 - 26,2026 - 04 - 29,招募中,https://headhunter.alibaba.com/index.html/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260210d4e1ce116ae54084bb440768f10b0931&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
