职位名称,公司,部门,工作地点,学历要求,工作年限,岗位层级,岗位描述,岗位要求,招聘人数,HR,发布日期,更新日期,有效日期,职位状态,职位链接
阿里云智能-AgentRun智能体运行平台专家-杭州,,云智能集团-阿里云智能,中国-浙江-杭州,本科,五年以上,P7,"1. 参与 AgentRun 平台核心引擎的设计与开发，构建支持多框架（AgentScope/LangGraph/AutoGen/Dify/ADK 等）兼容的统一 Agent 运行时环境；
2. 负责高并发、低延迟的 Agent 执行调度系统研发，实现任务编排、状态管理、上下文隔离、资源限流与弹性扩缩容；
3. 设计并实现 Agent 工具调用（Tool Calling）的安全沙箱机制，支持 REST、Function Call、插件等多种集成模式，保障执行安全性与稳定性；
4. 构建面向 LLM Agent 的可观测体系，包括执行链路追踪、Token 消耗分析、失败重试策略、性能瓶颈诊断等，提升平台可运维性；
5. 深度参与 AgentRun 与通义大模型、阿里云 Serverless、函数计算（FC）、SLS 等基础设施的集成，打造端到端的智能体 PaaS 能力；
6. 探索前沿 Agent 技术（如反思机制、多智能体协作、长期记忆等）在生产环境中的工程化落地路径。","1. 扎实的计算机基础，精通 Go、Python 或 Java 中至少一门语言，具备良好的工程抽象与系统设计能力；
2. 熟悉主流 Agent 框架（如 LangChain、AutoGen、LangGraph、Dify、Google ADK 等），有实际项目开发或二次开发经验者优先；
3. 理解 LLM 应用架构，熟悉 Prompt Engineering、Tool Use、RAG、Agent Memory 等关键技术原理；
4. 具备分布式系统开发经验，了解任务调度、消息队列、状态管理、一致性协议等核心概念；
5. 对云原生技术栈（Kubernetes、Serverless、Service Mesh）有一定实践，熟悉容器化部署与资源隔离机制；
6. 有强烈的技术热情和产品意识，能从开发者体验（DX）角度思考平台设计，关注 Agent 执行效率、成本与可靠性；
7. 参与过开源 Agent 项目或贡献过相关生态者优先；熟悉大模型推理服务（LLM Inference Serving）及 AI Infra 经验者优先。",1,李芳(乐雪),,2026 - 01 - 23,2026 - 03 - 30,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER202601231956346e51044f37bd79534b3d38f6fa&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-AI Infra技术专家-杭州,,云智能集团-阿里云智能,中国-浙江-杭州,本科,三年以上,P7,"负责阿里集团、阿里云战略级产品SLS研发，在日增数百PB级的超大规模实时数据之上，挑战从“经典可观测性”向“AI Native 基建”的跨越。通过实时采集、索引、存储、语义检索和分析等技术，实时处理每日数百PB海量数据，并针对AI应用场景进行特定优化，提供智能、自动化数据检索和分析服务。加入该岗位，您将有机会在国内超大规模的实时日志平台上，打造新一代的AI基础设施
1. 定义下一代 AI 数据基座： 基于现有海量日志平台，重构面向 Agent Runtime 的数据基础设施，解决高吞吐写入与低延迟语义检索共存的工程难题。
2. 构建 Data + AI 飞轮： 研发高性能的数据清洗与向量化流水线，从数据中实时化萃取高质量数据，构建AI存储和检索系统，通过构建数据反馈回路，使模型和Agent持续进化。
3. 超大规模系统攻坚： 维护并演进日处理百 PB 级数据的实时平台，在极致的成本与性能约束下，探索存算分离、混合索引等前沿技术落地。","1. 熟悉AI领域，对于AI应用数据特征、数据存储和查询需求有深入理解，对Agent有实践经验。
2. 深入理解 LLM 原理，特别是上下文工程、KV Cache 机制及 Prompt 优化策略。 熟悉Agent Memory、RAG相关技术。
3. 精通高性能数据结构与算法，特别是在 向量检索（Vector Search）、倒排索引（Inverted Index） 及 混合检索（Hybrid Search） 相关算法有深入实践。
4. 了解高性能网络服务器编程，熟悉异步IO、内存管理、多线程同步等技术，有Linux内核研究经验更佳。
5. 理解分布式系统，包括存储、调度、分布式锁、负载均衡等。
6. 对技术有强烈的进取心，有较强的学习能力，保持对前沿技术的关注和学习。
7. 具有良好的沟通能力和团队合作精神、优秀的问题分析和解决能力。",1,李芳(乐雪),,2026 - 01 - 23,2026 - 03 - 30,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260123a0cba0db7c0746909f6c0553336ded47&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-AI可观测高级研发工程师-杭州,,云智能集团-阿里云智能,中国-浙江-杭州,硕士,三年以上,P6,"负责阿里集团、阿里云可观测平台建设，打造日增百PB级数据的实时数据分析平台。 通过实时采集、数据建模等技术，实时处理来自千万设备的海量可观测数据，并进行智能分析与洞察。加入该岗位，您将有机会在国内超大规模的可观测平台上，构建面向各类AI应用场景的 AIOps 平台，打造新一代的 AI 基础设施。
1. 参与阿里云云监控数据链路建设，打造日吞吐PB级的高性能实时计算平台。负责海量监控指标与告警的采集、清洗、聚合与存储，保障秒级报警延迟与高可用性；
2. 深度参与云监控2.0战略落地，构建指标、日志、链路深度融合的统一可观测数据底座。打破数据孤岛，设计基于 UModel 的资源关联建模，实现从基础设施到应用层的全链路诊断能力；
3. 结合 AI/LLM 能力，研发新一代智能报警与根因分析引擎。针对 AI 训练集群等新场景，提供特定优化的监控解决方案，实现从“被动告警”到“主动预防”的跨越；
4. 负责云监控采集探针（Agent）及云产品接入层的建设。拥抱开源生态，支持 Prometheus、OpenTelemetry 等标准协议的无缝接入，打造多元、兼容的监控生态体系，，让云上百万企业能够零门槛接入并监控异构环境。","1. 扎实的算法基础和良好的编码习惯，精通 Go、Python、Java、C++、Rust 中任何一门语言；
2. 熟悉异步IO、内存管理、多线程同步等技术，有Linux内核研究经验更佳；
3. 有分布式系统，包括调度、分布式锁、负载均衡等经验更佳；
4. 对技术有强烈的进取心，有较强的学习能力，保持对前沿技术的关注和学习；
5. 具有良好的沟通能力和团队合作精神、优秀的问题分析和解决能力。
6. 熟悉LLM、Prompt 设计、Agent 框架（如 LangGraph、Dify、AutoGen、Google ADK、工具链集成等）者优先。
7. 对 OpenTelemetry、Neo4j、Skywalking、Datadog、Sentry、Clickhouse 源代码有深入研究者优先。
8. 深入理解分布式系统原理，熟悉分布式存储、消息队列（Kafka/RocketMQ）、流式计算（Flink/Spark）等技术。有时序数据库研发或使用经验者优先。
9. 熟悉 AWS CloudWatch, Datadog, Prometheus, Zabbix, OpenTelemetry 等监控系统架构者优先。
10. 熟悉 LLM Agent 开发，以及有 AIOps 在运维场景落地经验者优先。",1,李芳(乐雪),,2026 - 01 - 23,2026 - 03 - 30,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER202601231403f937d3b1424d937fc47ec2519468&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-可观测AI Agent高级研发工程师-杭州,,云智能集团-阿里云智能,中国-浙江-杭州,本科,三年以上,P6,"负责阿里集团、阿里云可观测平台建设，打造日增百PB级数据的实时数据分析平台。 通过实时采集、数据建模等技术，实时处理来自千万设备的海量可观测数据，并进行智能分析与洞察。
加入该岗位，您将有机会在国内超大规模的可观测平台上，构建面向各类AI应用场景的 AIOps 平台，打造新一代的 AI 基础设施。
● 参与阿里云战略级核心产品云监控研发，参与面向AI应用场景的数据采集、建模、分析等功能开发与设计。
● 参与可观测 AIOps 平台 UModel 及管控系统开发，服务于日志、指标、安全等云上下各类场景千万级实体统一建模能力。
● 参与构建高性能、高可靠的 AI Agent 管控系统打造 AIOps 平台，深入底层优化，提升模型、GPU、网络等核心资源利用率。
● 基于统一 AIOps 平台，研发覆盖服务端、移动端及 PC 端的垂直领域 Aegnt，实现对 AI 应用全链路行为的深度感知，包括推理延迟、模型版本一致性、设备资源消耗、用户交互异常等关键可观测指标的自动采集与智能分析。","● 扎实的算法基础和良好的编码习惯，精通 Go、Python、Java、C++、Rust 中任何一门语言。
● 熟悉异步IO、内存管理、多线程同步等技术，有Linux内核研究经验更佳。
● 有分布式系统，包括调度、分布式锁、负载均衡等经验更佳。
● 对技术有强烈的进取心，有较强的学习能力，保持对前沿技术的关注和学习。
● 具有良好的沟通能力和团队合作精神、优秀的问题分析和解决能力。
● 熟悉LLM、Prompt 设计、Agent 框架（如 LangGraph、Dify、AutoGen、Google ADK、工具链集成等）者优先。
● 对 OpenTelemetry、Neo4j、Skywalking、Datadog、Sentry、Clickhouse 源代码有深入研究者优先。",1,李芳(乐雪),,2026 - 01 - 23,2026 - 03 - 30,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260123558d5974e4664840aaf370c2614e5fa3&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-产品伙伴解决方案架构师（Partner Solution Archtect）-杭州,,云智能集团,中国-浙江-杭州,本科,五年以上,P7,"作为合作伙伴解决方案架构师，您将负责与生态伙伴共同设计、验证并推广基于阿里云的联合解决方案，确保技术架构的领先性、可落地性及市场竞争力。您需要具备深厚的技术架构能力和行业解决方案经验，通过与合作伙伴的技术协作，将阿里云产品与伙伴技术深度融合，打造标杆级解决方案，并推动其在目标市场中的规模化推广。

核心职责
1. 联合解决方案设计与打包
• 主导与合作伙伴共同设计面向不同领域的端到端技术解决方案，整合阿里云产品（如计算、存储、AI、大数据等）与伙伴技术（如行业应用、垂直工具），确保架构的高可用性、扩展性和安全性。
• 制定技术选型标准，评估新技术/工具的适用性，并推动其与阿里云平台的集成认证（如API对接、云市场兼容性）。
• 将联合解决方案转化为可复制的技术模板或产品包，包括架构设计文档、实施指南、配置脚本、自动化部署工具等，降低伙伴实施门槛。
• 设计解决方案的技术分层架构（如IaaS/PaaS/SaaS），明确阿里云与伙伴的接口规范及责任边界。
2. 技术推广与赋能
• 通过技术研讨会、白皮书发布、客户案例分享、线上直播等形式，向合作伙伴及客户推广联合解决方案的技术优势与最佳实践。
• 协助合作伙伴完成POC验证、技术演示及客户POC，提升解决方案的市场可信度。
• 设计并实施针对合作伙伴的技术培训计划，覆盖阿里云产品集成、架构设计、API开发等关键能力。
• 编写技术文档、FAQ、故障排查手册等，形成标准化知识库，支持伙伴快速掌握解决方案实施要点。
3. 合作伙伴技术协作与交付
• 深入参与合作伙伴项目，解决技术实施中的复杂问题（如性能调优、系统兼容性、数据迁移等），确保方案落地质量。
• 与阿里云内部团队（研发、产品、交付）协作，协调资源解决技术瓶颈，推动解决方案持续优化。
• 主导或协助伙伴完成阿里云集成认证（如解决方案认证、技术兼容性认证），确保产品在阿里云市场合规上架。
4. 市场洞察与技术策略
• 深度分析（xx）领域技术趋势、客户痛点及竞争格局，提出技术路线演进建议，确保解决方案的前瞻性和竞争力。
• 结合阿里云产品，规划与合作伙伴的技术合作方向，推动联合创新。","1. 教育背景
• 计算机科学、软件工程、信息技术或相关专业本科及以上学历；硕士优先。
2. 工作经验
• 5年以上技术架构相关经验，其中至少3年在云计算、企业级解决方案设计或合作伙伴生态技术协作领域。
• 有成功主导联合解决方案设计与落地的经验，或在云平台（AWS/Azure/阿里云等）生态技术合作中取得显著成果。
• 熟悉合作伙伴技术协作流程（如集成认证、API开发、联合交付）者优先。
3. 技术能力
• 深入理解分布式系统、微服务架构、容器化（如Kubernetes）、DevOps、云原生技术（如Serverless、Service Mesh）。
• 熟悉阿里云核心产品体系（如ECS、RDS、MaxCompute、AI产品家族等）的技术原理与应用场景。
• 精通至少一门编程语言（如Java/Python/Go），具备编写原型、脚本或自动化工具的能力。
• 熟悉网络、安全、数据库优化等技术领域，能解决复杂系统集成问题。
• 持有阿里云认证（如ACA/ACE/ACP）或AWS/Azure认证者优先。
4. 软技能
• 能清晰向技术团队解释复杂架构，同时向非技术决策者传达技术价值。
• 具备跨团队协作能力，能协调阿里云内部资源与合作伙伴技术团队。
• 在技术挑战中快速定位问题根源，提出创新解决方案。
• 能从客户业务场景出发，设计技术方案解决实际问题，而非仅满足技术指标。

加分项
• 具有**行业垂直领域（如金融、制造、零售）的技术架构经验，熟悉行业标准与业务场景。
• 有主导云市场产品上架、解决方案商业化落地的成功案例。
• 熟悉开源技术生态（如Kubernetes、OpenShift、大数据开源工具）及社区协作模式。",1,蔡廷浩(闻卿),,2026 - 01 - 22,2026 - 04 - 22,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260122914c99cbea0f407a9dca90ee11571ff1&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-云效智能化高级研发工程师-杭州,,云智能集团-阿里云智能,中国-浙江-杭州,本科,三年以上,P6,"1. 负责云效DevOps产品的AI能力建设，包括代码平台、流水线、项目管理等平台的智能化应用开发；
2. 熟悉阿里云·云原生相关产品，打通从产品开发到应用发布的最后一公里；
3. 持续跟踪DevOps领域、AI研发工具领域新进展，用先进的协同模式和AI工具，为研发团队提效。","1. 计算机科学、软件工程或相关领域专业背景；
2. 有3年以上的软件系统开发工作经验。有领导大型技术项目或团队者优先；
3. 技术技能：
* 具有分布式系统架构设计和开发经验，熟悉典型 PaaS 平台的资源调度，弹性，容错的架构设计；
* 精通 JAVA 语言编程，精通 Spring Boot、MyBatis等框架；
* 深入理解微服务架构、容器化技术（如Docker, Kubernetes）；
* 有大模型/Agent开发经验；
4.有强烈技术热情和好奇心，自我驱动能力和学习能力强；
5.具备良好的分析解决问题的能力、沟通以及团队合作能力；
6.喜欢挑战性的技术研发工作，善于攻坚克难，有创新热情，积极乐观，坚韧抗压，结果导向，能够持续推动技术问题的解决和突破。",1,李芳(乐雪),,2026 - 01 - 22,2026 - 03 - 30,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260122311042dcca554e4c9e888e69531dc02f&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-AI测试开发高级工程师-杭州,,云智能集团-阿里云智能,中国-浙江-杭州,本科,三年以上,P6,"作为AI测试基建的核心架构师，您将负责构建从底层到上层的可持续测试基础设施。
1、测试策略的制定和风险控制：具备较高的风险意识，能够协调多个开发团队，制定符合产品特点和风险需求的测试计划和策略，具备持续优化和调整测试结果的能力；
2、测试用例设计和测试自动化：关注产品的功能，性能，质量数据（迭代周期，功能列表，故障缺陷，质量趋势分析等），保证产品对外服务的稳定性；
3、测试工具开发和维护：具备开发测试工具的能力，能够利用工具提升测试覆盖度和验收效率；
4、流程优化和效能提升：熟悉CI/CD，通过流程改进、测试技术革新或新技术的引入，提升工程效能和产品质量；
5、按照智能QA平台整体架构和业务要求，全面把握需求并设计质量保障和测试策略，不断完善智能QA平台质量体系。","1、具备 java/C++/Go 的研发/测试工作经验，熟练掌握主流的go/java/python/shell的框架使用，了解原理，能开发测试框架、持续集成工具和插件；有工具平台的开发能力；
2、大型的分布式系统的理论知识和测试/架构经验，了解主流技术和公共云相关的产品，有云原生产品相关的测试开发经验者优先考虑；
3、有做过分布式系统的专项性能测试、高可用测试、稳定性保障的经验者优先考虑；
4、对互联网CI/CD、微服务、Spring Cloud 等框架，或对 Kubernetes 云原生技术有深入研究的优先考虑；
5、有编写AI Agent经验，尤其是测试用例生成、以AI的方式优化工程效能的经验者优先，持有阿里云ACA/ACP/ACE认证证书者优先；
6、有强烈技术热情和好奇心，自我驱动能力和学习能力强；
7、具备良好的分析解决问题的能力、沟通以及团队合作能力；
8、喜欢挑战性的技术研发工作，善于攻坚克难，有创新热情，积极乐观，坚韧抗压，结果导向，能够持续推动技术问题的解决和突破。",1,李芳(乐雪),,2026 - 01 - 22,2026 - 03 - 30,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260122da5795e88dd44445a0289de7beb36d6e&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-通义大模型产品解决方案架构师(海外)-杭州/上海,,云智能集团,"中国-浙江-杭州,中国-上海-上海",本科,五年以上,P7,"对大模型项目技术支持，推动大模型产品方案商业化工作：
1、大模型商机判断和深度技术交流：
（1）赋能前端业务线/行业线，推动大模型场景业务快速拓展。
（2）作为大模型产品团队代表，支撑前线业务线开展商机判断和选择。
（3）针对复杂项目需求，协同前后团队与客户进行深度技术交流，促进商机转化，为结果负责。
2、产品解决方案设计与规模推广：
（1）支持行业/区域的市场洞察，理解行业客户的业务和功能性/非功能型需求，基于客户场景，提供有技术竞争力和成本优势的产品组合方案，并在产品选型/配置报价/招投标过程中， 提供技术支持。
（2）提炼具有客户价值的关键技术指标，形成领先控标项，在POC、winback等业务活动中落地验证。
（3）跟进产品方案的落地效果，持续优化产品方案。
（4）沉淀产品解决方案的最佳实践，通过项目实践总结标杆案例，加速产品方案规模化复制。
（5）探索创新产品的方案和场景，推动新产品快速市场覆盖。
3、产品改进：
（1）深入调研客户需求，将合理需求准确地反馈到产品研发团队，负责改进需求在产品中的实现效果验收，帮助部门大模型/智能化相关产品的持续发展。
4、推动生态运营，促进公司大模型周边生态伙伴的建设，为开发者提供全过程的赋能和支持。","1、本科及以上学历，计算机或相关专业，5年及以上工作经验。
2、有大模型工程项目落地经验，研发或工程化落地大模型应用产品，或提供过落地的解决方案。
3、具备良好沟通表达能力，能与客户高质量对话，抗压能力和执行力强。
4、逻辑良好，能够在工作中挖掘方式方法优化的机会以及创新性思考方式，能反思复盘，主动思考，乐于分享。
5、有海外/外企工作经验优先。
6、能参与重要客户的产品和方案选型，面向客户进行POC以及重点特性的讲解。
7、较好的营销材料编写和宣讲能力。
8、能用英语做作为工作语言。",1,蔡廷浩(闻卿),,2026 - 02 - 03,2026 - 04 - 19,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260121823f77def047457e9feb2db652bc2744&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-通义大模型产品解决方案架构师(金融)-杭州/上海/北京,,云智能集团,"中国-浙江-杭州,中国-上海-上海,中国-北京-北京",本科,五年以上,P7,"对大模型项目技术支持，推动大模型产品方案商业化工作：
1、大模型商机判断和深度技术交流：
（1）赋能前端业务线/行业线，推动大模型场景业务快速拓展。
（2）作为大模型产品团队代表，支撑前线业务线开展商机判断和选择。
（3）针对复杂项目需求，协同前后团队与客户进行深度技术交流，促进商机转化，为结果负责。
2、产品解决方案设计与规模推广：
（1）支持行业/区域的市场洞察，理解行业客户的业务和功能性/非功能型需求，基于客户场景，提供有技术竞争力和成本优势的产品组合方案，并在产品选型/配置报价/招投标过程中， 提供技术支持。
（2）提炼具有客户价值的关键技术指标，形成领先控标项，在POC、winback等业务活动中落地验证。
（3）跟进产品方案的落地效果，持续优化产品方案。
（4）沉淀产品解决方案的最佳实践，通过项目实践总结标杆案例，加速产品方案规模化复制。
（5）探索创新产品的方案和场景，推动新产品快速市场覆盖。
3、产品改进：
（1）深入调研客户需求，将合理需求准确地反馈到产品研发团队，负责改进需求在产品中的实现效果验收，帮助部门大模型/智能化相关产品的持续发展。
4、推动生态运营，促进公司大模型周边生态伙伴的建设，为开发者提供全过程的赋能和支持。","1、本科及以上学历，计算机或相关专业，5年及以上工作经验。
2、有大模型工程项目落地经验，研发或工程化落地大模型应用产品，或提供过落地的解决方案。
3、具备良好沟通表达能力，能与客户高质量对话，抗压能力和执行力强。
4、逻辑良好，能够在工作中挖掘方式方法优化的机会以及创新性思考方式，能反思复盘，主动思考，乐于分享。
5、有金融行业或者咨询公司工作经验优先。
6、能参与重要客户的产品和方案选型，面向客户进行POC以及重点特性的讲解。
7、较好的营销材料编写和宣讲能力。",2,蔡廷浩(闻卿),,2026 - 02 - 02,2026 - 04 - 19,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER2026012180fff23abffa440d871db5afe9447e33&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-AI测试开发专家/工程师-杭州/北京,,云智能集团,"中国-浙江-杭州,中国-北京-北京",本科,五年以上,P7,"1、构建AI模型和产品相关的质量保障体系；
2、深入理解业务需求和AI应用场景，参与需求评审，识别风险点和测试重点，设计测试策略和测试用例；
3、持续优化测试策略和流程，沉淀测试方法、工具和平台，提高整体测试效率和质量；
4、跟踪线上质量问题，进行问题复现和根因定位，推动线上问题解决；
5、与产品、研发团队紧密合作，保障AI产品全链路质量。","1、计算机、人工智能、软件工程或相关专业，本科及以上学历，3年（工程师）或5年（专家）以上相关工作经验；
2、熟练掌握至少一种主流编程语言，具备自动化测试开发和平台搭建能力；
3、有云产品、AI Agent产品或AI大模型测试经验优先，有AI辅助测试经验优先。",1,黄雪纯(夏知),,2026 - 01 - 26,2026 - 04 - 20,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER2026012147df5e7c98214c34b2a3f74bb3174612&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-AI产品评测专家/工程师-杭州/北京,,云智能集团,"中国-浙江-杭州,中国-北京-北京",本科,五年以上,P7,"1、构建科学高效的AI产品评测体系，能够识别现有评测体系的局限性，持续优化评测方法、指标和数据集；
2、熟悉评测方法论和工具链，能够搭建评测工具平台，执行评测方案并拿到评测结论；
3、具备AI模型和AI产品能力分析和迭代优化分析能力，根据评测结论提出优化建议，驱动优化落地；
4、关注业界前沿AI模型和产品发展，关注AI前沿评测方法发展，并转化为内部评测实践。","1、计算机、人工智能、统计学、数学或相关专业，本科及以上学历，3年（工程师）或5年（专家）以上相关工作经验；
2、熟悉业界主流评测工具集和评测集，有独立设计执行评测经验；
3、熟练掌握Python语言，有实际开发、测试开发或评测工具开发经验；
4、优秀的团队合作精神和沟通表达能力，具备敏锐感知和持续学习能力，能够快速适应行业变化并有效指导工作。",1,黄雪纯(夏知),,2026 - 01 - 26,2026 - 04 - 19,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260121e6c3eadee8fc40d6835e83b092659fd2&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-通义大模型产品解决方案架构师(政企)-杭州/北京,,云智能集团,"中国-浙江-杭州,中国-北京-北京",本科,五年以上,P7,"对大模型项目技术支持，推动大模型产品方案商业化工作：
1、大模型商机判断和深度技术交流：
（1）赋能前端业务线/行业线，推动大模型场景业务快速拓展。
（2）作为大模型产品团队代表，支撑前线业务线开展商机判断和选择。
（3）针对复杂项目需求，协同前后团队与客户进行深度技术交流，促进商机转化，为结果负责。
2、产品解决方案设计与规模推广：
（1）支持行业/区域的市场洞察，理解行业客户的业务和功能性/非功能型需求，基于客户场景，提供有技术竞争力和成本优势的产品组合方案，并在产品选型/配置报价/招投标过程中， 提供技术支持。
（2）提炼具有客户价值的关键技术指标，形成领先控标项，在POC、winback等业务活动中落地验证。
（3）跟进产品方案的落地效果，持续优化产品方案。
（4）沉淀产品解决方案的最佳实践，通过项目实践总结标杆案例，加速产品方案规模化复制。
（5）探索创新产品的方案和场景，推动新产品快速市场覆盖。
3、产品改进：
（1）深入调研客户需求，将合理需求准确地反馈到产品研发团队，负责改进需求在产品中的实现效果验收，帮助部门大模型/智能化相关产品的持续发展。
4、推动生态运营，促进公司大模型周边生态伙伴的建设，为开发者提供全过程的赋能和支持。","1、本科及以上学历，计算机或相关专业，5年及以上工作经验。
2、有大模型工程项目落地经验，研发或工程化落地大模型应用产品，或提供过落地的解决方案。
3、具备良好沟通表达能力，能与客户高质量对话，抗压能力和执行力强。
4、逻辑良好，能够在工作中挖掘方式方法优化的机会以及创新性思考方式，能反思复盘，主动思考，乐于分享。
5、有大型央国企/咨询公司工作经验优先。
6、能参与重要客户的产品和方案选型，面向客户进行POC以及重点特性的讲解。
7、较好的解决方案材料编写和宣讲能力。",1,蔡廷浩(闻卿),,2026 - 02 - 03,2026 - 04 - 18,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER202601211b2910d6c296434d808aaeed83ac1cf7&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-通义大模型高级产品解决方案工程师（互联网，游戏方向）-杭州,,云智能集团,中国-浙江-杭州,本科,三年以上,P6,"1、市场洞察和竞对分析
（1）洞察和产品相关的市场机会、市场容量和竞争格局。
（2）快速捕捉市场热点和客户业务痛点，挖掘产品商机，快速推动落地，形成领先竞争力。
2、产品商机判断和深度技术交流
（1）作为产品线代表，参与商业策略设计和商机判断。
（2）对复杂项目需求，协同销售团队与客户进行深度技术交流，结合对行业发展方向和技术变革方向的洞察，就具体技术场景引导客户关键决策人决策，促进商机转化。
3、产品方案设计和技术支持
（1）理解客户的业务和功能性/非功能型需求、性能及可用性需求，基于客户场景，提供有技术竞争力和可行性、成本优势的产品组合方案，并在产品选型/POC/报价配置时， 提供技术支持。
（2）复杂项目推进方案跨团队协同优化，成本，性能，稳定性等多维度提升解决方案的竞争力。
（3）探索创新产品的方案和场景，推动新产品快速市场覆盖，保障产品创新活力。
（4）对大客户提供售后的关键技术答疑，用技术推动业务发展。
4、产品设计和优化支持
（1）识别并精准提炼客户的共性需求和痛点，反哺产品设计，推动产品改进和多产品融合、新产品和功能孵化。
（2）最佳实践沉淀和赋能。","1、本科及以上学历，3年及以上工作经验，计算机相关背景优先。
2、有大模型工程项目落地经验，研发或工程化落地大模型应用产品，或提供过落地的解决方案。
3、具备良好沟通表达能力，能与客户高质量对话，抗压能力和执行力强。
4、逻辑良好，能够在工作中挖掘方式方法优化的机会以及创新性思考方式，能反思复盘，主动思考，乐于分享。",2,蔡廷浩(闻卿),,2026 - 02 - 03,2026 - 04 - 18,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260121d5b014d2e631430b8299962717a37eff&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
