职位名称,公司,部门,工作地点,学历要求,工作年限,岗位层级,岗位描述,岗位要求,招聘人数,HR,发布日期,更新日期,有效日期,职位状态,职位链接
阿里云智能-大模型前沿部署工程师（工业场景）-北京/上海/杭州/深圳/广州,,云智能集团-阿里云智能,"中国-北京-北京,中国-上海-上海,中国-浙江-杭州,中国-广东-深圳,中国-广东-广州",本科,三年以上,P7,"1. 深入调研工业（含制造、能源以及相关行业）企业生产流程与业务痛点，结合大模型与智能体技术设计定制化智能化升级方案（如产品研发、工艺优化、设备预测性维护、供应链决策优化等），输出可行性分析报告与技术路线图。
2. 基于客户场景实现模型的微调与轻量化部署，完成时序数据分析、多模态感知、工业知识库构建等任务，确保算法在公共云、智算云以及边缘AIStack的高效运行，带动MaaS服务或者智算算力的使用。
3. 主导智能体系统的开发与部署，打通智能体与工业设备、工业软件的协同链路，搭建人机协同决策框架，设计合理架构满足客户对实时性、稳定性与安全合规的要求，并且反馈需求或者沉淀代码到大模型与工业AI产品。
4. 定义并跟踪客户业务指标（如研发效率提升、OEE提升、能耗降低、供应链效率提升等），通过数据反馈迭代模型与策略，确保智能化方案达成预期ROI，推动标杆案例规模化复制。","● 熟练掌握Python/Java编程语言，并具备工程能力与系统思维，有大模型项目落地经验者优先，熟悉阿里云大模型平台（百炼、PAI）、通义系列产品者优先；
● 熟悉掌握主流大模型技术栈，包括Context Engineering、RAG、Tool Use、MCP、Agent Workflow、DeepResearch、Agent Skills等典型模式和相应的工具，有大模型Post training经验者优先。
● 熟悉一种或者多种工业垂直模型如工业控制模型、工业时序模型的训练、落地和调优者优先。
● 具备工业机理与AI融合经验，设计过混合智能系统方案，主导过复杂系统集成（如工业智能体与PLC/DCS系统协议打通）者优先。",10,韩虎(连易),,2026 - 02 - 13,2026 - 04 - 28,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260213b75f245111544009845762e296765aeb&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-云迁移方案架构师 (国际业务)-杭州/上海/北京,,云智能集团-阿里云智能,"中国-浙江-杭州,中国-上海-上海,中国-北京-北京",本科,五年以上,P8,阿里云国际云云迁移架构师与区域团队和产品团队一起，推动国际公共云业务（尤其是公共云7大件）的健康高速发展。阿里云国际云云迁移架构师的主要职责是结合阿里云公共云产品及三方ISV产品形成通用的云迁移解决方案，并于产研一起沉淀Winback竞争对手的迁移工具及最佳实践，与前线业务团队一起攻坚有迁移机会的公共云重点KA客户，直接参与技术决策以及客户交流，加速客户的迁移上量。同时收集和推动公共云产品需求，发展公共云产品生态，了解竞品动态等。,"1、5年以上相关工作经验
2、阿里云主要产品（计算、存储、网络、云原生、安全、数据库、大数据）专家，掌握典型场景的技术架构方案特别是云迁移方案，具备重大项目架构设计/优化、产品部署测试、技术问题处理能力。
3、 对AWS、Azure、GCP的主流公共云产品能力有深入了解的优先考虑。
4、大型互联网或软件公司平台架构、SRE体系、应用开发的核心架构师，大型客户千万级项目售前经验
5、能够制作出高质量强竞争力的技术架构方案，形成细分领域的打法，主导输出完整的销售指导书或者专项打法策略文档。
6、能识别和理解客户的需求，制定正确的产品选型策略、POC测试打击策略、招投标策略、产品配置策略等。
7、能协调整合跨部门资源，推动上级主管通过跨BU、集团生态和外部资源的整合，保障重大项目赢单，沉淀组织能力。
8、能高质量完成面向客户中高层的方案汇报，影响客户技术选型。
9、国际化视野：对海外云厂商、行业生态的发展趋势有思考和理解，通过海外客户需求推动阿里云能力提升，打造阿里云行业竞争壁垒；能与来自不同国家和文化背景的团队工作协同，推动项目拿到结果，可以带领多元文化团队作战攻坚并拿到结果。
10能和客户CTO独立建立技术互信，对客户关键层级（部门经理和总监级）有技术影响和引领能力，影响该层面的技术选型和发展策略，收集竞争情报并分析出竞争项目中友商的策略和方案，并配合BTE制定针对性的竞争动作。
11、能提出细分领域有效的产品改进意见，推动产品关键需求或新产品立项。",5,严莉(勤茉),,2026 - 02 - 24,2026 - 04 - 30,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER2026021345495ef024aa4cec8a18bf2cb35f4da2&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-解决方案架构师（政企Maas方向）-北京/上海/杭州/深圳/广州/成都/武汉,,云智能集团-阿里云智能,"中国-北京-北京,中国-上海-上海,中国-浙江-杭州,中国-广东-深圳,中国-广东-广州,中国-四川-成都,中国-湖北-武汉",本科,三年以上,P7,"1、政企客户高价值 AI 场景挖掘： AI产品在教育科研、民生服务、文化文旅、智能硬件、客服等重点场景的 AI 机会，识别能带来高速增长的 AI 场景，将客户痛点转化为基于大模型的 Token 消耗方案。
2、MaaS 架构设计： 负责 AI Native 客户的端到端方案设计，包括但不限于 RAG（检索增强生成）、智能体（Agent）工作流、行业模型微调以及多模态能力的落地。
3、技术落地与陪跑： 具备复杂AI agent项目的落地实践经验，理解客户的业务场景和需求，帮助客户快速构建 AI 应用。 确保 AI 场景在实际生产中的落地，并持续优化以提升 Token 的质量与消耗规模。
4、行业能力沉淀： 将零散的项目经验提炼为标准化的行业解决方案，参与内部产品与研发部门沟通协调，促进解决方案落地及产品迭代，包括商务模式、项目进度、产品及服务交付等；可复用的行业解决方案与最佳实践并负责和各区域协同落地，为阿里云AI战略的长期发展储备关键客户与技术资产。
5、商业闭环驱动： 对 Token 消耗量及业务活跃度负责，负责客户接入及接入后的持续成功。从技术视角协助团队创新商业策略，实现规模与技术口碑的双赢。
6、AI 市场心智建设：联动AI解决方案、产品、市场等团队，打造面向细分市场与重点客户的价值主张；策划并执行线上线下技术研讨会、Demo演示等活动，激发客户兴趣，传递技术价值，赢得客户信任。
7、售前项目支持：配合 BTE 等高质量完成售前相关工作；","1、政企客户高价值 AI 场景挖掘： AI产品在教育科研、民生服务、文化文旅、智能硬件、客服等重点场景的 AI 机会，识别能带来高速增长的 AI 场景，将客户痛点转化为基于大模型的 Token 消耗方案。
2、MaaS 架构设计： 负责 AI Native 客户的端到端方案设计，包括但不限于 RAG（检索增强生成）、智能体（Agent）工作流、行业模型微调以及多模态能力的落地。
3、 技术落地与陪跑： 具备复杂AI agent项目的落地实践经验，理解客户的业务场景和需求，帮助客户快速构建 AI 应用。 确保 AI 场景在实际生产中的落地，并持续优化以提升 Token 的质量与消耗规模。
4、行业能力沉淀： 将零散的项目经验提炼为标准化的行业解决方案，参与内部产品与研发部门沟通协调，促进解决方案落地及产品迭代，包括商务模式、项目进度、产品及服务交付等；可复用的行业解决方案与最佳实践并负责和各区域协同落地，为阿里云AI战略的长期发展储备关键客户与技术资产。
5、商业闭环驱动： 对 Token 消耗量及业务活跃度负责，负责客户接入及接入后的持续成功。从技术视角协助团队创新商业策略，实现规模与技术口碑的双赢。
6、AI 市场心智建设：联动AI解决方案、产品、市场等团队，打造面向细分市场与重点客户的价值主张；策划并执行线上线下技术研讨会、Demo演示等活动，激发客户兴趣，传递技术价值，赢得客户信任。
7、售前项目支持：配合 BTE 等高质量完成售前相关工作；",15,严莉(勤茉),,2026 - 02 - 13,2026 - 05 - 12,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER202602132e989b6c129a4a6880cf75f8adc3f0ef&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-商业技术工程师（政企Maas方向）-北京/上海/杭州/深圳/广州/成都/武汉,,云智能集团-阿里云智能,"中国-北京-北京,中国-上海-上海,中国-浙江-杭州,中国-广东-深圳,中国-广东-广州,中国-四川-成都,中国-湖北-武汉",本科,五年以上,P7,"1、 政企客户AI场景挖掘：负责全国范围内政企方向相关行业的客户拓展，重点梳理阿里云AI产品在教育科研、民生服务、文化文旅、智能硬件、客服等重点场景的销售机会点，触达并维护客户关系，发掘潜力客户并捕获项目机会；
2、AI客户拓展：规模化开拓全国AI客户，覆盖AI原生企业、初创公司、AI开发商、AI数据服务商及正在进行AI转型的各类企业，构建高转化率的AI客户销售漏斗。
3、AI业务收入：负责政企市场的AI MaaS业务的销售线索与商机全生命周期，通过线上和线下多渠道交流方式，协同解决方案和产品团队，从线索挖掘，商机引导，方案交流，商务沟通到项目成单，对政企AI MaaS业务的Token用量和收入增长负责。
4、市场洞察与GTM策略：紧密跟踪生成式AI前沿趋势，包括大模型演进、智能体（Agent）框架、AI基础设施架构及主要竞品动态，联合解决方案团队将行业客户洞察转化为场景化的客户化解决方案，协助市场和产品方案部门进行GTM市场策略设计。
5、AI重点客户经营：在政企领域与AI导向型企业的C-level高管及技术决策者建立长期、互信的合作关系，推动客户高满意度、高留存率及持续业务增购。
6、AI场景共创：理解客户的AI目标和业务挑战，通过深入交流和行业经验，一起找到高价值的AI应用机会；用客户语言沟通表达阿里云大模型价值，共同设计并验证可行方案，让AI发挥业务价值
7、 AI生态建立：善于整合技术、生态与商业资源，攻克AI落地中的关键挑战，与客户技术决策层及生态合作伙伴建立深度信任关系，沉淀可复用的行业解决方案与最佳实践，为阿里云AI战略的长期发展储备关键客户与技术资产。
8、跨部门协同运作：联动AI解决方案、产品、市场等团队，打造面向细分市场与重点客户的价值主张；策划并执行线上线下技术研讨会、Demo演示等活动，激发客户兴趣，传递技术价值，赢得客户信任。","1、教育背景：本科及以上学历，计算机、人工智能、数据科学、商科或相关领域优先；硕士或MBA学位者优先。
2、工作经验：2年以上AI、云或IT软件领域的销售、售前支持，技术或产品运营经验，有可验证的业绩成果；具备AI Native公司、AI大模型、云厂商工作背景者优先。
3、 AI MaaS销售能力：
a、熟悉并在工作中日常高频使用主流LLM和多模态大模型，持续追踪并了解大模型、智能体（Agent）框架及行业动态；熟悉模型prompt和vibe coding者优先。
b、深入理解AI 大模型和MaaS服务的商业模式，能清晰向客户传递模型即服务的价值，了解AI大模型市场格局、及各行业的AI应用场景，能与客户就业务场景，商业模式等进行深入交流和对话。
c、具备引导客户从概念验证（POC）到商业落地的全流程销售能力，包括需求挖掘、方案匹配、定价谈判、合同推进等，能有效协同解决方案架构师与产品团队，将客户业务痛点转化为可落地的MaaS使用场景。
4、云业务经验：熟悉云和AI 基础设施产品（如服务器，GPU，MaaS、RAG、Agent等），有相关云服务销售，业务咨询，业务运营等相关性经验
5、职业素养：具备快速学习能力，以客户为中心，结果导向，自我驱动，对AI技术创新充满热情，能在快速变化的市场中灵活应对并持续创造价值。
6、商业敏锐度：理解Token商业模式，可以通过阿里的产品帮助客户扩大业务规模。
7、政企业务背景：熟悉政企体系的采购流程，有大型招投标项目全流程运作经验的优先；",15,严莉(勤茉),,2026 - 02 - 13,2026 - 05 - 12,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER2026021321d5f746b0264505af9f12ce1992b269&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-IaaS架构与研发专家/高级专家（AI安全方向）-北京/上海/深圳/杭州,,云智能集团-阿里云智能,"中国-北京-北京,中国-上海-上海,中国-浙江-杭州,中国-广东-深圳",本科,五年以上,P8,"阿里云专有云是面向政企行业客户的全栈云平台，为政企客户（政府、金融、部委、央企等行业）提供产品和服务。该岗位主要负责专有云AI安全技术方向的架构规划及研发工作，构建全面的AI安全防护体系，跟踪AI安全前沿技术，将研究成果转化为工程落地，插入链接提升技术竞争力，满足专有云客户的AI安全需求。
1、主导专有云AI安全架构设计
● 设计并构建覆盖AI全生命周期的安全防护体系，包括数据安全、模型安全、推理安全等；
● 建立AI模型隐私保护机制，支持联邦学习、差分隐私、同态加密等隐私计算技术；
● 设计AI安全治理框架，确保AI系统的可解释性、公平性和可靠性；
2、主导AI安全技术研发和产品化落地：
● 研发AI对抗攻击检测与防护技术，包括对抗样本检测、模型后门检测、投毒攻击防护等；
● 开发AI数据安全技术，包括敏感数据识别、数据脱敏、数据水印等技术；
● 构建AI安全监控平台，实现AI系统运行时的实时安全监测和威胁预警；
● 协同AI平台团队，将安全能力深度集成到AI训练、推理、服务等各个环节；","1、5年以上AI或云计算安全相关工作经验；
2、曾负责或主导过大型AI安全产品的设计或研发，并有效落地；
3、深度理解AI安全威胁与防护技术，熟悉对抗攻击、模型窃取、隐私泄露等AI安全风险，有相关防护技术实践经验者优先；
4、熟悉隐私计算技术（联邦学习、多方安全计算、可信执行环境等），有大规模隐私保护AI系统建设经验者优先；
5、具备扎实的机器学习/深度学习理论基础，熟悉主流AI框架（TensorFlow、PyTorch等），有AI模型安全加固经验者优先；
6、熟悉云原生安全技术，了解容器安全、微服务安全等技术，有云平台安全产品开发经验者优先；
7、良好的沟通、协调与逻辑思维能力，具有很强的分析问题和解决问题的能力，对解决具有挑战性的AI安全问题充满激情；",1,韩虎(连易),,2026 - 02 - 12,2026 - 05 - 04,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER202602120f9e7b778b2043e095fa5eba49a87776&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-国际IDC采购及项目管理专家-海外采购-杭州,,云智能集团-阿里云智能,中国-浙江-杭州,本科,五年以上,P7,"1，负责阿里云海外基础设施品类采购，包括不限于IDC、网络、带宽、工程服务等
2，做好采购需求管理，分析和评估采购要求的合理性和可行性，确定采购项目的预算和时间计划、并与内部相关部门达成一致
3，组织与供应商的商务洽谈和采购谈判，管理采购合同的签署和执行，确保合同条款的合规性和有效性、跟进与监控合同履行情况
4，管理采购成本，确保采购项目在预算范围内进行，在谈判中争取最有利的采购条件和价格，分析采购成本结构，制定成本控制策略和措施，降低采购成本、提升采购效率
5，遵循公司的采购政策和合规要求，审查和优化采购流程，确保采购过程高效、透明和规范，参与采购流程的数字化和自动化改进，提升采购效率","1，统招本科及以上学历
2，具备IDC或运营商相关领域的项目管理及采购经验，有海外工作经验优先；
4，能独立管理采购合同的签署和执行，确保合同的合规性和有效性，并有效管理项目的及时交付；
3，能独立参与复杂的商业谈判，运用各种谈判策略和技巧，达成较为有利的采购条件和合作条款，维护公司利益，推动谈判成功；
5，掌握采购成本结构的分析方法，能找出成本的主要影响因素并提出成本优化和控制建议；
6，具备国际视野，内外部沟通能力强，能够协调各类资源高效完成目标；
7，工作5年以上，英语口语流利且可作为工作语言
8，工作地点在杭州",1,蔡廷浩(闻卿),,2026 - 02 - 12,2026 - 02 - 27,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER202602128bd2d679dc2f436ea407387956a4ab67&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-解决方案架构师（公共云Maas方向）-北京/上海/广州/深圳/南京/杭州/武汉/成都,,云智能集团-阿里云智能,"中国-北京-北京,中国-上海-上海,中国-广东-广州,中国-广东-深圳,中国-江苏-南京,中国-浙江-杭州,中国-湖北-武汉,中国-四川-成都",本科,五年以上,P7,"我们正处于计算范式发生根本性代际跃迁的奇点时刻，AI不仅仅是技术栈的更迭，更是数字世界底层逻辑的重写。在阿里云AI原生事业部，你将置身于中国最丰富的产业场景中，与客户共同探索AI如何成为业务核心生产力。你将站在技术与商业的交汇点，基于阿里云MaaS产品与大模型能力，设计面向未来的AI Native解决方案。
职位描述
1、负责AI原生客户的售前工作，支持销售拿到业务结果，推动阿里云AI Native与MaaS相关产品及解决方案的落地，助力客户成功。
2、作为AI技术专家，基于阿里云MaaS服务及大模型能力，为客户提供整体技术架构与解决方案设计，并在落地过程中提供必要的技术指导，确保方案可落地、有竞争力。
3、深入理解客户业务场景，围绕AI Native应用形态，设计从模型能力到系统架构的完整解决方案。
4、参与客户的方案比选，主导POC演示、功能/性能验证，量化模型效果、系统性能及成本收益，在保证性能、安全与稳定性的前提下实现成本最优。
5、负责所支持区域及行业的市场洞察与解决方案制定，能够把握AI技术及产业发展趋势，推动AI Native 解决方案的创新与规模化复制。
6、建立行业影响力，参与内外部行业沙龙及技术分享，传播AI Native与MaaS架构最佳实践。
7、为客户提供整体 AI 技术架构服务，包括模型选型、推理性能优化、成本治理、系统稳定性设计及安全合规方案。","1、基础开发能力：具备Python/Java/Go/Node.js 等至少一种语言的 3 年以上开发经验，有后端分布式系统设计、大数据平台或AI应用构建经验。
2、业务架构能力：深刻理解AI应用与MaaS商业模式，能将复杂的客户业务场景抽象映射为AI技术解决方案。
3、大模型技术体系：
--深刻理解主流模型（Qwen/GPT/Gemini/Claude等）的能力差异及适用场景。
--熟悉模型微调与对齐技术（SFT/LoRA/RLHF/DPO），能够根据业务需求进行模型选型和适配。
--掌握模型评估方法论，熟悉主流Benchmark及A/B Testing策略。
4、AI Native应用范式：
--精通RAG全链路架构：包括Embedding优化、Re-rank策略、混合检索及向量数据库选型等。
--精通Agent开发：熟练使用AgentScope、LangGraph、CrewAI或AutoGen等框架。
--掌握前沿交互协议：熟悉MCP服务开发、Tool Calling及Skills定义
5、AI工程化与运维：
--具备LLMOps实践经验，掌握模型监控、可观测性及安全性建设。
--熟悉推理优化技术，能够在延迟、吞吐与成本之间找到最优解，实现极致性价比。
6、售前咨询能力：具备优秀的方案宣讲与沟通能力，能够主动挖掘客户需求，主导POC演示、Demo搭建及技术验证，推动解决方案落地。
7、综合素质：具备良好的团队合作精神，抗压能力强，勇于探索新技术。
8、在GitHub上有Agent相关开源项目或AI辅助编程（Vibe Coding）深度实践者优先。
9、有AIGC内容生成（如AI视频/漫剧）、AI硬件或垂直行业Agent创业/核心开发经验者优先。",10,严莉(勤茉),,2026 - 02 - 13,2026 - 04 - 29,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER202602124d247fe51a634098b971ca1e3b6778be&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-AI解决方案架构师专家-杭州/上海,,云智能集团-阿里云智能,"中国-浙江-杭州,中国-上海-上海",本科,一年以上,P6,"1.需求分析与场景识别： 了解一个或多个领域的业务知识，能够跟客户有效沟通和洞察真实需求，并识别出可以使用人工智能技术的场景
2.技术判断与解决方案： 理解机器学习、深度学习、大模型的基本原理， 能够基于客户的需求，基于云+AI的产品设计出适合的解决方案，具备智能体开发demo的能力， 并可以向客户的业务/技术决策人阐述阿里云产品和解决方案的优势，以影响客户的技术选型决策
3.产品需求反馈与优化：依据市场/客户需求、技术动态，结合技术研判向产研部门反馈大模型应用解决方案及Agent工具等的优化建议，推动技术创新和解决方案的迭代升级，提升产品市场竞争力和市场占有率；
4.市场敏感与扩展复制：挖掘可复制、可规模化、符合市场逻辑的大模型解决方案，通过客户案例的落地对成功实践进行总结归纳完成从0到1；并对内部团队及客户进行知识和项目分享，促进从1到N的复制；","1. 1-5年工作经验，有机器学习、深度学习、大模型的相关学习/工作经历，对机器学习、深度学习、智算、大模型、智能体等技术趋势有持续关注和独立思考；
2. 泛计算机、自动化、理工类相关专业，在该领域CCF- A/B级会议发表论文优先；
3. 熟悉PyTorch、TensorFlow等开发框架，能运用Langchain等开发大模型智能体；有大模型产品落地经验或大规模复杂项目者优先；
4. 持有阿里云ACP相关认证（如PAI、通义大模型应用工程师等）者优先；
5. 强烈的好奇心与探索精神，皮实、自驱，善于在不确定性中开拓创新；",2,严莉(勤茉),,2026 - 02 - 12,2026 - 04 - 22,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER2026021265364a355b5842939ca77e466aded128&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-商业技术工程师BTE（汽车）-AI汽车行业线（杭州）,,云智能集团-阿里云智能,中国-浙江-杭州,本科,五年以上,P6,"客户关系管理
• 客户开发：主动了解所在区域/市场的关键行业knowhow，保持对AI趋势的深度、及时掌握，识别市场机会，开拓新客户或挖掘现有客户的产品和技术需求，形成有效商机。
• 客户业务理解及需求挖掘：充分了解客户商业模式、AI场景下的业务挑战，进行客户组织架构梳理和决策链摸排，获取客户信息，通过串联客户OKR，找到双方合作机会点。
• 建立组织客情：维护好关键决策点的客情关系，协调我司管理层和客户建立连接，作为“铁三角”的导演，进行良好的内部项目协调。与客户各层级建立长期的业务和技术关系，赢取客户信任，在合作中获得关键性支持。
产品和技术价值传递
• 理解阿里云产品及解决方案：深入理解飞天云计算操作系统、七大件、全栈AI（从算力到模型到应用）等阿里云产品的技术价值，了解竞对的差异化竞争优势，能够根据客户需求初步制定解决方案。
• 独立面向客户讲解业务解决方案：针对客户特定场景业务需求，独立面向客户讲解阿里云业务解决方案，清晰的传递阿里云竞争力以及能够为客户创造的业务价值。
制定商务策略及商机转化
• 促进客户决策及商机转化：能摸清并影响客户决策链路，制定应对商务方案，运用销售策略，转化商机，达成业绩，实现与客户的双赢。
• 客户运营和管理：作为第一责任人，从商机获取、客户交流、招投标商务流程管理、客户交付及问题解决，到内部产研、财税法等支撑部门有效协同，整合内外部资源，识别管理风险点，做好精细化运营和项目落地。
持续做好客户服务
• 客户全生命周期的业务支持：持续做好客户服务，及时解决客户问题，提高客户满意度，长期陪伴客户成长
• 推动产品反向优化：将客户使用中遇到的影响客户体验的问题，反向推动内部解决，推动内部产品解决方案和流程体系的改进。","• 3年以上云计算/AI领域等相关行业，To B销售和售前相关工作经验
• 有软件产品/AI相关产品售卖经验，Paas层产品经验优先，解决方案经验优先；有大客户拓展经验
• 理解客户所在行业特点和典型客户需求场景，诊断具体业务场景中客户的技术问题，挖掘AI应用场景，提供有竞争力的产品和解决方案。
• 基于所服务客户及具体项目领域，主动了解市场动态、竞争环境、竞对产品，从而能定位和向客户展示阿里云的产品和方案优势。
• 能向客户解释云和AI产品的差异化价值，能与客户交流行业热点、AI新应用场景等。
• 独立完成和肩部客户CTO的业务和技术交流，影响该层级的产品选择。
• 理解阿里云主要产品技术核心价值及典型客户场景，回答客户对产品技术价值的常规问题。
• 保持对AI趋势的及时掌握， 熟悉生成式AI服务、人工智能、机器学习及基础模型产品知识。
• 准确识别和分类客户及关键干系人，针对不同的客户群体建立不同的应对措施。
• 主导营造沟通氛围，把握他人的沟通要点，有效倾听他人的观点，清晰的表达自己的观点。
• 具备良好的服务意识和应变能力，能够对客户问题一跟到底，切实帮助客户解决难题，并能保证客户满意度。",4,贾鑫(叁斤),,2026 - 02 - 22,2026 - 04 - 29,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER202602125c428dc6f6cc46d4a1f719a1daeebb0e&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-海外服务采购专家-杭州,,云智能集团-阿里云智能,中国-浙江-杭州,本科,五年以上,P7,"1、工作范围：负责公司海外部分大洲的服务品类的采购工作，包括但不限于：专业服务、外包服务品类、项目交付类等，品类详情如下：
1）专业服务：市场调研、数据购买、客户培训、咨询管理、认证服务、审计服务等。
2）外包服务：技术外包、非技术外包、客服外包、人力资源外包等。
3）项目交付：ICT集成项目交付、非标软硬件、定制开发服务
2、工作职责：
1）负责阿里云海外业务相关的区域采购工作，人力外包或ICT集成或间接采购等项目采购工作
2）处理区域项目型招标采购，包括需求管理、供应商寻源、招标、合同谈判、成本管控、交付跟进
3）支持区域重大项目投标工作，包括前期询价、资源协同、投标交付落地等
4）采购流程优化与合规：遵循公司的采购政策和合规要求，审查和优化采购流程，确保采购过程高效、透明和规范，参与采购流程的数字化和自动化改进，提升采购效率
5）供应商管理：能够根据业务特点，新建或优化供应商池，对头部供应商、池化供应商制定并执行特定的合作策略，能提升供应能力。","1. 教育背景：本科及以上学历
2. 行业经验：云计算/ICT/运营商行业的采购管理工作经验优先，有海外常驻或跨国采购背景；3年及以上采购工作经验；熟悉服务品类的采购工作。
3. 专业能力：具备良好商务谈判能力、跨部门沟通协调能力、数据分析能力；英语可作为工作语言。
4. 通用能力：逻辑清晰、责任心强；能主动学习、具备较强的抗压能力；善于思考总结、沉淀输出，能系统性的解决问题；善于团队合作，乐观皮实、热情积极；
5. 工作地点：杭州，能不定期在海外出差；",1,蔡廷浩(闻卿),,2026 - 02 - 12,2026 - 05 - 05,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260212a055928e26e343658aa0bb57a131d089&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
